binom,redlistCategory,orderName,familyName,ED,num.studies,page_views.x
Kinosternon scorpioides,Not Assessed,Testudines,Kinosternidae,6,0,17047
Kinosternon sonoriense,Near Threatened,Testudines,Kinosternidae,6,1,12302
Kinosternon stejnegeri,Least Concern,Testudines,Kinosternidae,8,0,1626
Kinosternon subrubrum,Least Concern,Testudines,Kinosternidae,6,5,63648
Kinosternon vogti,Not Assessed,Testudines,Kinosternidae,6,0,4019
Kinyongia adolfifriderici,Least Concern,Squamata,Chamaeleonidae,6,0,1346
Kinyongia asheorum,Near Threatened,Squamata,Chamaeleonidae,7,0,1089
Kinyongia boehmei,Near Threatened,Squamata,Chamaeleonidae,7,0,3443
Kinyongia carpenteri,Near Threatened,Squamata,Chamaeleonidae,5,0,1726
Kinyongia excubitor,Vulnerable,Squamata,Chamaeleonidae,18,0,903
Kinyongia fischeri,Near Threatened,Squamata,Chamaeleonidae,5,0,8947
Kinyongia gyrolepis,Data Deficient,Squamata,Chamaeleonidae,5,0,936
Kinyongia magomberae,Endangered,Squamata,Chamaeleonidae,12,0,2258
Kinyongia matschiei,Endangered,Squamata,Chamaeleonidae,7,0,3522
Kinyongia msuyae,Not Assessed,Squamata,Chamaeleonidae,7,0,839
Kinyongia multituberculata,Endangered,Squamata,Chamaeleonidae,5,0,10269
Kinyongia mulyai,Critically Endangered,Squamata,Chamaeleonidae,6,0,1410
Kinyongia oxyrhina,Near Threatened,Squamata,Chamaeleonidae,16,0,1776
Kinyongia tavetana,Near Threatened,Squamata,Chamaeleonidae,7,0,10854
Kinyongia tenuis,Endangered,Squamata,Chamaeleonidae,12,0,2207
Kinyongia uluguruensis,Least Concern,Squamata,Chamaeleonidae,24,0,745
Kinyongia uthmoelleri,Least Concern,Squamata,Chamaeleonidae,27,0,1070
Kinyongia vanheygeni,Least Concern,Squamata,Chamaeleonidae,7,0,969
Kinyongia vosseleri,Endangered,Squamata,Chamaeleonidae,4,0,1457
Kinyongia xenorhina,Near Threatened,Squamata,Chamaeleonidae,6,0,3809
Kladirostratus acutus,Not Assessed,Squamata,Psammophiidae,5,0,0
Kladirostratus togoensis,Not Assessed,Squamata,Psammophiidae,5,0,0
Kolekanos plumicaudus,Least Concern,Squamata,Gekkonidae,49,0,1670
Kualatahan pahangensis,Data Deficient,Squamata,Homalopsidae,8,0,0
Lacerta agilis,Least Concern,Squamata,Lacertidae,15,4,155573
Lacerta bilineata,Least Concern,Squamata,Lacertidae,10,1,45237
Lacerta media,Least Concern,Squamata,Lacertidae,8,0,2010
Lacerta pamphylica,Least Concern,Squamata,Lacertidae,5,0,928
Lacerta schreiberi,Near Threatened,Squamata,Lacertidae,18,1,7891
Lacerta strigata,Least Concern,Squamata,Lacertidae,19,0,1449
Lacerta trilineata,Least Concern,Squamata,Lacertidae,5,0,13186
Lacerta viridis,Least Concern,Squamata,Lacertidae,10,0,83911
Lacertaspis chriswildi,Not Assessed,Squamata,Scincidae,12,0,120
Lacertaspis gemmiventris,Not Assessed,Squamata,Scincidae,10,0,100
Lacertaspis lepesmei,Not Assessed,Squamata,Scincidae,10,0,114
Lacertaspis reichenowi,Not Assessed,Squamata,Scincidae,12,0,0
Lacertaspis rohdei,Not Assessed,Squamata,Scincidae,13,0,88
Lacertoides pardalis,Vulnerable,Squamata,Scincidae,9,0,483
Lachesis acrochorda,Not Assessed,Squamata,Viperidae,5,1,9997
Lachesis melanocephala,Not Assessed,Squamata,Viperidae,5,0,29491
Lachesis muta,Not Assessed,Squamata,Viperidae,5,0,171543
Lachesis stenophrys,Not Assessed,Squamata,Viperidae,5,0,27747
Laemanctus longipes,Least Concern,Squamata,Corytophanidae,8,0,7362
Laemanctus serratus,Least Concern,Squamata,Corytophanidae,7,0,0
Lamprolepis leucosticta,Not Assessed,Squamata,Scincidae,5,0,350
Lamprolepis nieuwenhuisii,Not Assessed,Squamata,Scincidae,7,0,291
Lamprolepis smaragdina,Not Assessed,Squamata,Scincidae,21,0,26614
Lampropeltis abnorma,Least Concern,Squamata,Colubridae,2,0,7066
Lampropeltis alterna,Least Concern,Squamata,Colubridae,1,0,36994
Lampropeltis annulata,Least Concern,Squamata,Colubridae,1,0,36910
Lampropeltis californiae,Least Concern,Squamata,Colubridae,0,0,540140
Lampropeltis calligaster,Least Concern,Squamata,Colubridae,7,0,155549
Lampropeltis catalinensis,Data Deficient,Squamata,Colubridae,2,0,0
Lampropeltis elapsoides,Least Concern,Squamata,Colubridae,5,1,204948
Lampropeltis extenuata,Near Threatened,Squamata,Colubridae,4,0,23887
Lampropeltis gentilis,Least Concern,Squamata,Colubridae,1,0,0
Lampropeltis getula,Least Concern,Squamata,Colubridae,0,4,326470
Lampropeltis holbrooki,Least Concern,Squamata,Colubridae,2,0,60366
Lampropeltis knoblochi,Least Concern,Squamata,Colubridae,2,0,3027
Lampropeltis mexicana,Least Concern,Squamata,Colubridae,2,1,19394
Lampropeltis micropholis,Least Concern,Squamata,Colubridae,2,0,1099
Lampropeltis nigra,Least Concern,Squamata,Colubridae,2,0,21607
Lampropeltis polyzona,Least Concern,Squamata,Colubridae,3,0,0
Lampropeltis pyromelana,Least Concern,Squamata,Colubridae,2,0,24156
Lampropeltis ruthveni,Near Threatened,Squamata,Colubridae,2,0,6766
Lampropeltis splendida,Least Concern,Squamata,Colubridae,1,0,107245
Lampropeltis triangulum,Least Concern,Squamata,Colubridae,4,3,1250695
Lampropeltis webbi,Data Deficient,Squamata,Colubridae,3,0,3853
Lampropeltis zonata,Least Concern,Squamata,Colubridae,4,0,132497
Lamprophis abyssinicus,Not Assessed,Squamata,Lamprophiidae,5,0,2617
Lamprophis aurora,Least Concern,Squamata,Lamprophiidae,6,0,18276
Lamprophis erlangeri,Not Assessed,Squamata,Lamprophiidae,5,0,0
Lamprophis fiskii,Least Concern,Squamata,Lamprophiidae,6,0,1954
Lamprophis fuscus,Least Concern,Squamata,Lamprophiidae,8,0,2646
Lamprophis geometricus,Endangered,Squamata,Lamprophiidae,5,0,2897
Lamprophis guttatus,Least Concern,Squamata,Lamprophiidae,11,0,6746
Lampropholis adonis,Least Concern,Squamata,Scincidae,3,0,156
Lampropholis amicula,Least Concern,Squamata,Scincidae,4,0,175
Lampropholis caligula,Least Concern,Squamata,Scincidae,3,0,147
Lampropholis coggeri,Least Concern,Squamata,Scincidae,5,2,164
Lampropholis colossus,Data Deficient,Squamata,Scincidae,4,0,103
Lampropholis couperi,Least Concern,Squamata,Scincidae,4,0,84
Lampropholis delicata,Least Concern,Squamata,Scincidae,7,6,22084
Lampropholis elongata,Data Deficient,Squamata,Scincidae,3,0,140
Lampropholis guichenoti,Least Concern,Squamata,Scincidae,5,2,359924
Lampropholis mirabilis,Least Concern,Squamata,Scincidae,3,0,136
Lampropholis robertsi,Least Concern,Squamata,Scincidae,5,0,132
Langaha alluaudi,Least Concern,Squamata,Pseudoxyrhophiidae,5,0,0
Langaha madagascariensis,Least Concern,Squamata,Pseudoxyrhophiidae,6,0,37014
Langaha pseudoalluaudi,Least Concern,Squamata,Pseudoxyrhophiidae,6,0,0
Lankascincus deignani,Endangered,Squamata,Scincidae,11,0,1140
Lankascincus dorsicatenatus,Not Assessed,Squamata,Scincidae,10,0,1200
Lankascincus fallax,Not Assessed,Squamata,Scincidae,11,0,4320
Lankascincus gansi,Not Assessed,Squamata,Scincidae,11,0,1193
Lankascincus greeri,Not Assessed,Squamata,Scincidae,10,0,1140
Lankascincus megalops,Not Assessed,Squamata,Scincidae,6,0,1440
Lankascincus sripadensis,Not Assessed,Squamata,Scincidae,11,0,748
Lankascincus taprobanensis,Near Threatened,Squamata,Scincidae,6,0,3516
Lankascincus taylori,Not Assessed,Squamata,Scincidae,10,0,951
Lanthanotus borneensis,Not Assessed,Squamata,Lanthanotidae,67,0,140124
Larutia larutensis,Vulnerable,Squamata,Scincidae,7,0,48
Larutia miodactyla,Vulnerable,Squamata,Scincidae,7,0,87
Larutia nubisilvicola,Least Concern,Squamata,Scincidae,7,0,32
Larutia penangensis,Critically Endangered,Squamata,Scincidae,7,0,69
Larutia puehensis,Data Deficient,Squamata,Scincidae,7,0,31
Larutia seribuatensis,Near Threatened,Squamata,Scincidae,8,0,42
Larutia sumatrensis,Data Deficient,Squamata,Scincidae,7,0,58
Larutia trifasciata,Near Threatened,Squamata,Scincidae,9,0,34
Latastia boscai,Not Assessed,Squamata,Lacertidae,9,0,310
Latastia caeruleopunctata,Not Assessed,Squamata,Lacertidae,10,0,234
Latastia cherchii,Least Concern,Squamata,Lacertidae,11,0,329
Latastia doriai,Not Assessed,Squamata,Lacertidae,10,0,317
Latastia johnstonii,Not Assessed,Squamata,Lacertidae,10,0,219
Latastia longicaudata,Not Assessed,Squamata,Lacertidae,9,0,520
Latastia ornata,Data Deficient,Squamata,Lacertidae,10,0,214
Latastia petersiana,Not Assessed,Squamata,Lacertidae,10,0,334
Latastia siebenrocki,Data Deficient,Squamata,Lacertidae,10,0,244
Latastia taylori,Not Assessed,Squamata,Lacertidae,11,0,205
Laticauda colubrina,Least Concern,Squamata,Elapidae,1,0,150966
Laticauda crockeri,Vulnerable,Squamata,Elapidae,5,0,6079
Laticauda frontalis,Near Threatened,Squamata,Elapidae,1,0,708
Laticauda guineai,Near Threatened,Squamata,Elapidae,0,0,711
Laticauda laticaudata,Least Concern,Squamata,Elapidae,10,0,17349
Laticauda saintgironsi,Least Concern,Squamata,Elapidae,1,0,3002
Laticauda schistorhyncha,Not Assessed,Squamata,Elapidae,4,0,12387
Laticauda semifasciata,Near Threatened,Squamata,Elapidae,14,0,185449
Laudakia agrorensis,Not Assessed,Squamata,Agamidae,8,0,2546
Laudakia dayana,Not Assessed,Squamata,Agamidae,8,0,2463
Laudakia melanura,Not Assessed,Squamata,Agamidae,8,0,2563
Laudakia nupta,Not Assessed,Squamata,Agamidae,11,0,0
Laudakia nuristanica,Not Assessed,Squamata,Agamidae,8,0,0
Laudakia pakistanica,Not Assessed,Squamata,Agamidae,8,0,2067
Laudakia papenfussi,Least Concern,Squamata,Agamidae,7,0,0
Laudakia sacra,Least Concern,Squamata,Agamidae,9,0,0
Laudakia tuberculata,Not Assessed,Squamata,Agamidae,10,0,6408
Laudakia wui,Least Concern,Squamata,Agamidae,8,0,0
Leiocephalus barahonensis,Least Concern,Squamata,Leiocephalidae,13,0,0
Leiocephalus carinatus,Least Concern,Squamata,Leiocephalidae,10,0,54654
Leiocephalus cubensis,Least Concern,Squamata,Leiocephalidae,10,0,0
Leiocephalus endomychus,Critically Endangered,Squamata,Leiocephalidae,10,0,0
Leiocephalus etheridgei,Not Assessed,Squamata,Leiocephalidae,10,0,0
Leiocephalus greenwayi,Vulnerable,Squamata,Leiocephalidae,10,0,2733
Leiocephalus inaguae,Least Concern,Squamata,Leiocephalidae,11,0,1703
Leiocephalus jamaicensis,Not Assessed,Squamata,Leiocephalidae,10,0,0
Leiocephalus loxogrammus,Least Concern,Squamata,Leiocephalidae,11,0,2074
Leiocephalus lunatus,Least Concern,Squamata,Leiocephalidae,10,0,0
Leiocephalus macropus,Least Concern,Squamata,Leiocephalidae,11,0,0
Leiocephalus melanochlorus,Near Threatened,Squamata,Leiocephalidae,10,0,0
Leiocephalus onaneyi,Critically Endangered,Squamata,Leiocephalidae,10,0,0
Leiocephalus partitus,Not Assessed,Squamata,Leiocephalidae,10,0,0
Leiocephalus personatus,Least Concern,Squamata,Leiocephalidae,12,0,11470
Leiocephalus pratensis,Critically Endangered,Squamata,Leiocephalidae,11,0,0
Leiocephalus psammodromus,Vulnerable,Squamata,Leiocephalidae,12,0,0
Leiocephalus punctatus,Least Concern,Squamata,Leiocephalidae,11,0,0
Leiocephalus raviceps,Least Concern,Squamata,Leiocephalidae,14,0,0
Leiocephalus rhutidira,Critically Endangered,Squamata,Leiocephalidae,10,0,0
Leiocephalus schreibersii,Least Concern,Squamata,Leiocephalidae,14,0,2894
Leiocephalus semilineatus,Least Concern,Squamata,Leiocephalidae,10,0,0
Leiocephalus stictigaster,Least Concern,Squamata,Leiocephalidae,9,0,0
Leiocephalus varius,Not Assessed,Squamata,Leiocephalidae,10,0,0
Leiocephalus vinculum,Endangered,Squamata,Leiocephalidae,10,0,0
Leioheterodon geayi,Least Concern,Squamata,Pseudoxyrhophiidae,21,0,9240
Leioheterodon madagascariensis,Least Concern,Squamata,Pseudoxyrhophiidae,11,0,15712
Leioheterodon modestus,Least Concern,Squamata,Pseudoxyrhophiidae,10,0,8831
Leiolepis belliana,Least Concern,Squamata,Agamidae,18,0,14157
Leiolepis boehmei,Vulnerable,Squamata,Agamidae,6,0,0
Leiolepis guentherpetersi,Endangered,Squamata,Agamidae,8,0,0
Leiolepis guttata,Data Deficient,Squamata,Agamidae,6,0,4377
Leiolepis ngovantrii,Vulnerable,Squamata,Agamidae,14,0,7558
Leiolepis peguensis,Least Concern,Squamata,Agamidae,15,0,0
Leiolepis reevesii,Not Assessed,Squamata,Agamidae,17,0,3688
Leiolepis rubritaeniata,Least Concern,Squamata,Agamidae,15,0,0
Leiolepis triploida,Data Deficient,Squamata,Agamidae,15,0,2682
Leiolopisma alazon,Critically Endangered,Squamata,Scincidae,8,0,1821
Leiolopisma telfairii,Vulnerable,Squamata,Scincidae,15,1,6596
Leiosaurus bellii,Least Concern,Squamata,Leiosauridae,9,0,0
Leiosaurus catamarcensis,Least Concern,Squamata,Leiosauridae,6,0,0
Leiosaurus jaguaris,Least Concern,Squamata,Leiosauridae,5,0,0
Leiosaurus paronae,Data Deficient,Squamata,Leiosauridae,6,0,0
Lepidoblepharis buchwaldi,Least Concern,Squamata,Sphaerodactylidae,10,0,2014
Lepidoblepharis colombianus,Data Deficient,Squamata,Sphaerodactylidae,9,0,562
Lepidoblepharis conolepis,Endangered,Squamata,Sphaerodactylidae,9,0,309
Lepidoblepharis duolepis,Least Concern,Squamata,Sphaerodactylidae,10,0,386
Lepidoblepharis emberawoundule,Not Assessed,Squamata,Sphaerodactylidae,9,0,421
Lepidoblepharis festae,Least Concern,Squamata,Sphaerodactylidae,11,0,363
Lepidoblepharis grandis,Vulnerable,Squamata,Sphaerodactylidae,10,0,385
Lepidoblepharis heyerorum,Least Concern,Squamata,Sphaerodactylidae,11,0,363
Lepidoblepharis hoogmoedi,Least Concern,Squamata,Sphaerodactylidae,10,0,484
Lepidoblepharis intermedius,Least Concern,Squamata,Sphaerodactylidae,11,0,818
Lepidoblepharis microlepis,Data Deficient,Squamata,Sphaerodactylidae,10,0,362
Lepidoblepharis miyatai,Critically Endangered,Squamata,Sphaerodactylidae,9,0,1447
Lepidoblepharis montecanoensis,Least Concern,Squamata,Sphaerodactylidae,9,0,869
Lepidoblepharis nukak,Not Assessed,Squamata,Sphaerodactylidae,8,0,274
Lepidoblepharis peraccae,Least Concern,Squamata,Sphaerodactylidae,10,0,383
Lepidoblepharis rufigularis,Not Assessed,Squamata,Sphaerodactylidae,9,0,282
Lepidoblepharis ruthveni,Least Concern,Squamata,Sphaerodactylidae,10,0,405
Lepidoblepharis sanctaemartae,Least Concern,Squamata,Sphaerodactylidae,11,0,451
Lepidoblepharis victormartinezi,Not Assessed,Squamata,Sphaerodactylidae,9,0,327
Lepidoblepharis williamsi,Endangered,Squamata,Sphaerodactylidae,10,0,483
Lepidoblepharis xanthostigma,Least Concern,Squamata,Sphaerodactylidae,11,0,1046
Lepidochelys kempii,Critically Endangered,Testudines,Cheloniidae,7,12,276541
Lepidochelys olivacea,Vulnerable,Testudines,Cheloniidae,16,22,604345
Lepidodactylus aignanus,Not Assessed,Squamata,Gekkonidae,9,0,206
Lepidodactylus aureolineatus,Least Concern,Squamata,Gekkonidae,7,0,609
Lepidodactylus balioburius,Least Concern,Squamata,Gekkonidae,8,0,156
Lepidodactylus browni,Not Assessed,Squamata,Gekkonidae,7,0,198
Lepidodactylus buleli,Data Deficient,Squamata,Gekkonidae,8,0,1364
Lepidodactylus christiani,Least Concern,Squamata,Gekkonidae,8,0,177
Lepidodactylus dialeukos,Not Assessed,Squamata,Gekkonidae,8,0,129
Lepidodactylus euaensis,Critically Endangered,Squamata,Gekkonidae,10,0,660
Lepidodactylus flaviocularis,Data Deficient,Squamata,Gekkonidae,9,0,385
Lepidodactylus gardineri,Vulnerable,Squamata,Gekkonidae,8,0,299
Lepidodactylus guppyi,Least Concern,Squamata,Gekkonidae,3,0,444
Lepidodactylus herrei,Least Concern,Squamata,Gekkonidae,11,0,742
Lepidodactylus intermedius,Not Assessed,Squamata,Gekkonidae,8,0,313
Lepidodactylus kwasnickae,Not Assessed,Squamata,Gekkonidae,8,0,97
Lepidodactylus labialis,Least Concern,Squamata,Gekkonidae,6,0,407
Lepidodactylus lombocensis,Not Assessed,Squamata,Gekkonidae,9,0,272
Lepidodactylus lugubris,Not Assessed,Squamata,Gekkonidae,2,0,105176
Lepidodactylus magnus,Least Concern,Squamata,Gekkonidae,8,0,223
Lepidodactylus manni,Vulnerable,Squamata,Gekkonidae,11,0,562
Lepidodactylus mitchelli,Not Assessed,Squamata,Gekkonidae,8,0,206
Lepidodactylus moestus,Least Concern,Squamata,Gekkonidae,3,0,429
Lepidodactylus mutahi,Data Deficient,Squamata,Gekkonidae,9,0,239
Lepidodactylus novaeguineae,Least Concern,Squamata,Gekkonidae,19,0,262
Lepidodactylus oligoporus,Data Deficient,Squamata,Gekkonidae,8,0,244
Lepidodactylus oortii,Data Deficient,Squamata,Gekkonidae,8,0,0
Lepidodactylus orientalis,Least Concern,Squamata,Gekkonidae,20,0,198
Lepidodactylus pantai,Not Assessed,Squamata,Gekkonidae,8,0,369
Lepidodactylus paurolepis,Data Deficient,Squamata,Gekkonidae,9,0,296
Lepidodactylus planicaudus,Least Concern,Squamata,Gekkonidae,8,0,0
Lepidodactylus pulcher,Data Deficient,Squamata,Gekkonidae,9,0,440
Lepidodactylus pumilus,Least Concern,Squamata,Gekkonidae,8,0,298
Lepidodactylus ranauensis,Data Deficient,Squamata,Gekkonidae,8,0,271
Lepidodactylus shebae,Data Deficient,Squamata,Gekkonidae,8,0,648
Lepidodactylus tepukapili,Not Assessed,Squamata,Gekkonidae,8,0,750
Lepidodactylus vanuatuensis,Least Concern,Squamata,Gekkonidae,3,0,326
Lepidodactylus woodfordi,Not Assessed,Squamata,Gekkonidae,8,0,537
Lepidodactylus yami,Not Assessed,Squamata,Gekkonidae,21,0,619
Lepidodactylus zweifeli,Not Assessed,Squamata,Gekkonidae,8,0,140
Lepidophyma chicoasensis,Data Deficient,Squamata,Xantusiidae,4,0,0
Lepidophyma cuicateca,Not Assessed,Squamata,Xantusiidae,6,0,0
Lepidophyma dontomasi,Data Deficient,Squamata,Xantusiidae,2,0,0
Lepidophyma flavimaculatum,Least Concern,Squamata,Xantusiidae,2,0,126839
Lepidophyma gaigeae,Vulnerable,Squamata,Xantusiidae,8,0,0
Lepidophyma lineri,Data Deficient,Squamata,Xantusiidae,6,0,0
Lepidophyma lipetzi,Endangered,Squamata,Xantusiidae,3,0,0
Lepidophyma lowei,Data Deficient,Squamata,Xantusiidae,4,0,0
Lepidophyma mayae,Near Threatened,Squamata,Xantusiidae,9,0,0
Lepidophyma micropholis,Vulnerable,Squamata,Xantusiidae,3,0,0
Lepidophyma occulor,Least Concern,Squamata,Xantusiidae,9,0,0
Lepidophyma pajapanensis,Least Concern,Squamata,Xantusiidae,11,0,0
Lepidophyma radula,Data Deficient,Squamata,Xantusiidae,2,0,0
Lepidophyma reticulatum,Least Concern,Squamata,Xantusiidae,2,0,0
Lepidophyma smithii,Least Concern,Squamata,Xantusiidae,6,0,0
Lepidophyma sylvaticum,Least Concern,Squamata,Xantusiidae,4,0,0
Lepidophyma tarascae,Data Deficient,Squamata,Xantusiidae,4,0,0
Lepidophyma tuxtlae,Data Deficient,Squamata,Xantusiidae,6,0,0
Lepidophyma zongolica,Not Assessed,Squamata,Xantusiidae,4,0,0
Leposoma annectans,Not Assessed,Squamata,Gymnophthalmidae,9,0,206
Leposoma baturitensis,Not Assessed,Squamata,Gymnophthalmidae,25,0,419
Leposoma nanodactylus,Not Assessed,Squamata,Gymnophthalmidae,18,0,140
Leposoma puk,Not Assessed,Squamata,Gymnophthalmidae,14,0,190
Leposoma scincoides,Least Concern,Squamata,Gymnophthalmidae,11,0,199
Leposoma sinepollex,Not Assessed,Squamata,Gymnophthalmidae,18,0,298
Leposternon cerradensis,Not Assessed,Squamata,Amphisbaenidae,6,0,270
Leposternon infraorbitale,Not Assessed,Squamata,Amphisbaenidae,7,0,182
Leposternon kisteumacheri,Not Assessed,Squamata,Amphisbaenidae,7,0,238
Leposternon maximus,Not Assessed,Squamata,Amphisbaenidae,6,0,268
Leposternon microcephalum,Least Concern,Squamata,Amphisbaenidae,7,0,859
Leposternon octostegum,Not Assessed,Squamata,Amphisbaenidae,7,0,167
Leposternon polystegum,Least Concern,Squamata,Amphisbaenidae,12,0,189
Leposternon scutigerum,Data Deficient,Squamata,Amphisbaenidae,7,0,154
Leposternon wuchereri,Not Assessed,Squamata,Amphisbaenidae,7,0,218
Leptodeira annulata,Least Concern,Squamata,Colubridae,2,0,41609
Leptodeira bakeri,Least Concern,Squamata,Colubridae,2,0,0
Leptodeira frenata,Least Concern,Squamata,Colubridae,1,0,0
Leptodeira maculata,Least Concern,Squamata,Colubridae,2,0,0
Leptodeira nigrofasciata,Least Concern,Squamata,Colubridae,13,0,0
Leptodeira polysticta,Not Assessed,Squamata,Colubridae,4,0,0
Leptodeira punctata,Least Concern,Squamata,Colubridae,9,0,0
Leptodeira rhombifera,Least Concern,Squamata,Colubridae,3,0,0
Leptodeira rubricata,Least Concern,Squamata,Colubridae,2,0,0
Leptodeira septentrionalis,Least Concern,Squamata,Colubridae,3,0,3006
Leptodeira splendida,Least Concern,Squamata,Colubridae,9,0,0
Leptodeira uribei,Least Concern,Squamata,Colubridae,1,0,0
Leptodrymus pulcherrimus,Least Concern,Squamata,Colubridae,11,0,3117
Leptophis ahaetulla,Least Concern,Squamata,Colubridae,3,0,48964
Leptophis coeruleodorsus,Least Concern,Squamata,Colubridae,2,0,0
Leptophis cupreus,Least Concern,Squamata,Colubridae,3,0,0
Leptophis depressirostris,Least Concern,Squamata,Colubridae,3,0,0
Leptophis diplotropis,Least Concern,Squamata,Colubridae,3,0,1972
Leptophis haileyi,Data Deficient,Squamata,Colubridae,3,0,0
Leptophis mexicanus,Least Concern,Squamata,Colubridae,2,0,7549
Leptophis modestus,Vulnerable,Squamata,Colubridae,3,0,3660
Leptophis nebulosus,Least Concern,Squamata,Colubridae,3,0,2262
Leptophis riveti,Least Concern,Squamata,Colubridae,3,0,0
Leptophis stimsoni,Least Concern,Squamata,Colubridae,3,0,2730
Leptoseps osellai,Least Concern,Squamata,Scincidae,12,0,61
Leptoseps poilani,Data Deficient,Squamata,Scincidae,7,0,69
Leptosiaphos aloysiisabaudiae,Least Concern,Squamata,Scincidae,4,0,119
Leptosiaphos amieti,Not Assessed,Squamata,Scincidae,4,0,93
Leptosiaphos blochmanni,Data Deficient,Squamata,Scincidae,4,0,118
Leptosiaphos dewittei,Not Assessed,Squamata,Scincidae,4,0,53
Leptosiaphos dungeri,Data Deficient,Squamata,Scincidae,3,0,143
Leptosiaphos fuhni,Not Assessed,Squamata,Scincidae,4,0,60
Leptosiaphos graueri,Not Assessed,Squamata,Scincidae,2,0,62
Leptosiaphos hackarsi,Not Assessed,Squamata,Scincidae,3,0,89
Leptosiaphos hylophilus,Not Assessed,Squamata,Scincidae,3,0,62
Leptosiaphos ianthinoxantha,Not Assessed,Squamata,Scincidae,4,0,91
Leptosiaphos kilimensis,Not Assessed,Squamata,Scincidae,5,0,86
